RawText,Polarity,ReviewScore
블루투스 연결 속도도 아주 빠르고 신속해서 좋습니다~ 그런데 제조 일자가 작년이라 신경이 쓰이네요,무반응,5
버튼식이라 편리하고 좋아요 디자인도 빼어나고 예쁘네요 배송도 특급이라 좋아요 가격은 정말 착한가격에 구입해 만족해요,긍정,5
이전 것  보다는 디자인이 곡선형으로 부드럽게 잘 빠져서 굿~ 소리가 풍성하고 귀에  가득해서 대박~  가벼워서 오래 사용해도 부담없어서 최고!,긍정,5
음량도 크고 음질도 선명하고 아주 만족쓰~ 그런데 디자인이 전 모델보다 뭉툭하니 안 예쁨-_-,무반응,4
주변소리도 들으면서 음악감상할수 있어 좋아요 오래 착용해도 커널형에 비해 귀가 아프지 않아서 만족해요,긍정,1
오작동 없고 마감도 깔끔하게 받아서 만족해요^^  가격이 좋아서 맘에 들어요~,긍정,5
할인 행사할 때 싸게 구매해서 아주 기분이 째집니다>< 그런데 배터리가 왜이렇게 빨리 닳는건지 ㅠㅠㅠ 실망입니다,무반응,5
군더더기없이 깔끔하게 마감된 제품으로 잘 받아서 만족~ 마침 있는 행사로 저렴하게 구입해서 좋아요^^,긍정,5
"이어폰 사이즈가 좀 커서 귀가 아픈 거 빼고는.. 오프라인보다 저렴하게 구매해서 너무 행복해요>, <",무반응,4
음질은 저음이 떨어진다고 해서 걱정했는데 막상 들으니 괜찮네요 가격은 동급 비교해 조금 비싼편이라 아쉽네요,무반응,5
이어폰 사이즈가 커져서 귀에 착 감기고 꽉 차는 느낌이라 좋아요. 그런데 소재가 스크래치가 많이 나는 소재라 벌써 기스가 났어요 ㅠㅠ,무반응,5
이어폰 사이즈가 상당히 커졌네요.. 귀에 안 맞아서 짜증나네요!! 제조 일자도 작년이라서 더 찝찝하네여..ㅠㅠ,부정,3
저렴하게 잘 사서 기분 좋아요~ 색상이 화이트인데 칙칙해서 별로네요ㅜㅜ,무반응,5
배송은 빨라 좋고 포장은 안전하게 와서 만족해요 가격할인도 많이 받아서 마음에 들어요 단 야외운동시 귀에서 자주 떨어져 별로예요,무반응,5
정품으로 하자없는 좋은 제품 받아서 굿~ 국내에서는 제일 저렴하게 구입해서 좋아요:),긍정,5
가격이 비싼 편이네요.. 할인이라도 했으면 좋겠어요.. 거기다가 색상은 사진보다 칙칙해서 별로네요,부정,5
음질이 또렷해서 너무 듣기 좋아요>< 사이즈도 제 귀랑 딱 잘 맞아서 아프지 않고 좋습니다~,긍정,5
제품은 하자없고 질이 좋아 마음에 들어요. 거기다 가격도 저렴해서 아주 만족스럽네요 잘 사용할게요^^,긍정,5
귀에 착 감기는 게 착용감이 아주 베리 굳입니다~  무게는 전 모델보다 살짝 무거워진 느낌이 있어서 아쉽네요,무반응,5
음질은 신제품이라 짱이네요~ 아주 선명하게 잘 들립니다 ^0^ 그런데 이어폰 머리가 커서 귀가 아프네요 ㅠㅠ,무반응,4
충전 시간이 꽤 오래 걸려서 별 하나 뺐습니다.. 거기다가 제조 일자도 작년이라 신상이 아니라 별로네요;;;,부정,3
무선인데도 불구하고 음질은 진짜 죽여주네요~ 잡음도 없고요. 아쉽다면 배터리가 빨리 닳아버려서 장시간 듣기 글렀네요..,무반응,5
쿠폰 사용으로 완전 저렴하게 구입해서 맘에 들어요^^  튼튼하지 않은지 살짝 부딪쳤는데 크랙이 가서 속상해요ㅜㅜ,무반응,5
딸아이가 음질이 너무 좋다며 자랑하네요^^ 저도 들어봤는데 아주 깨끗이 잘 나오네요~ 쿠폰 써서 저렴하게 구매까지! 너무 기분 좋네요~,긍정,5
쿠폰적용해서 제가 제일 싸게 산거 같아요 ㅎㅎ 오픈형디자인이라서 구매했는데 만족입니다. 커널형보다 귀에 땀도 덜 차고 착용감이 훨씬 편하네요.,긍정,5
일단 제품에 상처도 없고 이상 없이 품질 좋게 와서 좋았어요^^ 하지만 가격이 넘 사악해서 좀만 저렴하면 좋을 것 같네요,무반응,5
"이전 모델이 너무 먹먹해서 오픈형으로 바꿨는데 답답하지도 않고 편안해서 만족스럽네요!! 그런데 배터리 시간이 더 길면 좋을 듯, 너무 짧아서 아쉬워요",무반응,5
소리에 입체감을 느낄 수 있어서 너무 좋았어요.  귀에 착용해 보니 편안함이 이전 것 보다 월등히 좋네요.,긍정,5
OOO가 최고라고 해서 사봤는데 딱히 독보적으로 좋은 기능이 있는지는 모르겠어요. 그리고 디자인도 엄청 예쁘다고 느껴지지 않네요,부정,4
역시나 제품 퀄리티가 상당히 맘에 들어요. 서라운드로 빵빵 때려주니 마치 공연장에 와있는듯 소리가 훌륭합니다,긍정,5
비교적 저렴하게 구입해서 만족해요!! 그런데 음질이 엄청 좋다는 건 못느끼겠네요..? 좀 실망했습니다,무반응,5
행사 덕에 저렴하게 사서 기분 짱이네요ㅎㅎ 기존에 쓰던 제품보다 음질이 뛰어나서 만족합니다~,긍정,5
저렴하게 사서 기분 좋았어요ㅎㅎ 타사 제품 쓰다가 넘어왔는데 사운드가 확 풍부해져서 넘 좋네요!!!,긍정,5
최신제조 22년 2월 제품 구매라 신납니다.  처음버전 여태쓰다 바꿨더니 노캔기능 잘되고 너무 좋아서 감동을 받습니다. 기본음량이 빵빵하게 좋으니 따로 조절 안해도 듣기좋네요.,긍정,5
1세대랑 비교 할 수 없을 만큼 깔끔하고 단단한 품질 최고입니다~ 아쉬운 게 있다면 디자인이 굴곡져서 세련미는 떨어지네요,무반응,5
"이전 모델 쓰다가 바꿨는데 음질이 엄청나게 향상되었네요! 공간 사운드, 노이즈캔슬링 기능도 너무 좋고요^^ OOO제품이라 그런지 실망시키지 않네요~",긍정,5
노캔 기능이 정말 훌륭합니다 소음 완벽 차단!! 개인적으로 디자인은 이전 모델이 더 마음에 들어서 아쉽네요ㅠ,무반응,5
4월 제품. 최신거라 기분좋아요. 사용해보니 역시 OOO답네요. 왜 OOO하는지 인기있는이유를 알겠어요. 처음 노이즈캔슬링은 그렇게 어색하더니 지금은 없어서는 안될 필수기능이 되어버렸습니다.,긍정,5
착한 가격에 사서 만족해요^^ 노이즈캔슬링 최고네요 소음이 아예 안들려요!!,긍정,5
착한 가격에 구매해서 넘 기쁩니다ㅎㅎ 색상이 다양했다면 고르는 재미가 있을텐데 그렇지 않아서 아쉽네요..,무반응,5
싸게 사서 엄청 만족 중입니다ㅋㅋ 특히 바뀐 디자인 넘 맘에 드네요~ 노캔 기능도 좋아서 시끄러운 곳에서도 음악 감상 가능합니다ㅎ,긍정,5
타사 제품 쓰다가 고정이 잘 안돼서 이거 샀는데 착용감 너무 좋고 잘 빠지지도 않아서 넘 만족해요!! 쿠폰 덕에 원가보다 저렴하게 사서 더 좋아용ㅎ,긍정,5
좀 비싸게 사서 약간 속상하긴 하네요ㅠㅠ 그래도 제조일이 최근이라 안심되고 기분 좋아요ㅎㅎ,무반응,4
노이즈캔슬링 기능 때문에 기분좋게 구매했는데 한쪽에서 계속 틱틱거리는 소음이 들려요ㅠ고장인건지 불량인건지ㅠ 뽑기운 없는거 같아 속상합니다. 저렴이도 아니고 비싸게 사서 제대로 못쓰니 기분안좋습니다.,무반응,1
"도서관에서 나는 조용한 잡음도 신경쓰여 노이즈 캔슬링 기능을 쓰는데, 굿이예요.  신상이라고 샀는데, 제조일이 너무 오래된 걸 보내주셔서 실망이네요.",무반응,5
여러군데 비교해보다 여기가 제일 저렴해서 얼른 주문했습니다^^. 노이즈캔슬링 처음인데 신세계에요!! 완벽한 차단은 아니지만 웬만한 소음은 다 차단돼서 신기해요!!,긍정,5
"기존에 쓰던 이어폰 고장으로 사고싶던 OOO을 샀어요^^  가격이 부담스러워서 고민 많이 했는데,  그 가격이상으로 좋은 음질이 맘에 들어요 깔끔한 마감이 훌륭한 품질이 보상해주네요.",무반응,5
원래 가격보다 저렴하게 사서 넘 좋네요ㅎㅎ 사운드가 풍부해서 노래 들을 맛 납니다!!ㅋㅋ 무선충전까지 덕에 정말 편리하고요~,긍정,5
조금만 망설였음 품절되서 못살뻔요. 아주 착한 가격으로 잘사서 기분좋아요. 케이스 내구성이 생각보다 좋진 않네요ㅠ 한번 떨어트렸는데 흡집이 ㅠ 바로 생겨버려요,무반응,5
오래 기다렸더니 기쁨 두배네요^^ 노이즈캔슬링 때문에 구입했는데 공부할때 넘 좋네요. 근데 왜 색상은 화이트밖에 없는거죠? 다른제품처럼 색상 다양하면 좋겠어요.,무반응,5
커널형 디자인 동글동글 귀엽고 진짜 편해서 맘에 쏙 드네요. 제가 사용했던 헤드폰하고는 다르게 배터리 사용시간이 생각보다 길지 않아서 아쉽습니다,무반응,5
왜 저는 21년 11월 제조된 제품인거죠ㅠ 다른분들은 22년제조제품이던데ㅠ 속상요. 그리고 배터리가 생각보다 빨리 닳아 없어지는거 같아요ㅠ,부정,4
딸 생일선물로 준비하는데 저렴하게 살수있어서 좋았어요. 근데 받고보니 유닛이 생각했던 것보다 딸아이 작은 귓구멍에는 많이 크네요,무반응,5
지인이 받은 제품보다 제조 년도가 더 오래 된 거라 좀 아쉽네요.  품질 부분은 이보다 더 좋은 걸 찾을 수 없을 정도로 맘에 듭니다.,무반응,3
마침 쿠폰을 잘 받아서 싸게 사게 되어 좋았어요.  아이가 좋아하는 OOO 브랜드라 선물용으로도 만족합니다 .,긍정,5
뚜껑 부분에 살짝 밸런스가 맞지 않는 걸 확인해서 좀 그닥이네요.  제조일자도 기대보다 오래된 걸 보내주셔서 그 부분도 별로예요.,부정,4
신뢰성 높은 쇼핑몰에서 특히 쿠폰까지 적용해서 착한 가격에 잘 샀어요.  OOO 제품을 꼭 사고 싶었는데...맘에 들어요.,긍정,5
받자마자 확인부터 했는데 상품 하자없고 괜찮았어요.  노이즈 캔슬링 기능이 전 좋은지 모르겠어요. 처음 접해봐서 많이 어색하고 그러네요 적응시간이 필요하겠어요,무반응,4
할인까지 받았더니 엄청 싸지네요 저렴한가격에 구입해서 좋아요.  유닛이 살짝 크네요ㅠ 유닛이 큰데 제 귓구멍까지 작아서ㅠ 귀가 좀 아픈거같아요,무반응,5
제조년월 22.01 신제품 구매에 기분 최고네요. 가격까지 조금이라도 싸게 살수있어서 만족스럽습니다,긍정,5
노이즈캔슬링 기능은 정말 갑 오브 갑이네요~  착용감도 아주 편해서 귀에서 빼기 싫을 정도예요. ㅋㅋ,긍정,5
"할인을 많이 받아서 정말 싸게 잘 샀어요.  오토페어링이나 스마트 센서, 노캔 기능 모두 정~말 수준급 이상이라 맘에 들어요.",긍정,5
공홈에서 정품 확인하기도 하고 며칠 써보니 품질에 대해서는 안심되네요.  그리고 배터리 성능이 전보다 좋아진 것 같아 맘에 들어요.,긍정,5
며칠 사용해 보니 에러 상황도 없었고 품질에 대한 믿음이 더욱 커져 좋네요.  무게도 적당히 가벼워서 휴대성이 참 좋아요~,긍정,5
"할인 행사 할 때, 맞춰서 저렴하게 잘 샀어요.  워낙 기다렸던 OOO 제품이라 황홀 그 자체예요!",긍정,5
기다리고 기다리던 OOO!!  역시 짱이예요!!  디자인도 여타 브랜드 보다도 예뻐요.  음질도 우수해서 만족해요.,긍정,5
"쓰던 브랜드 였는데, 워낙 만족해서 OOO으로 재구매 했어요. 역시 후회 없네요.  생각보다 케이스도 초 경량이라서 있는듯 없는듯....좋네요.",긍정,5
"OOO를 핑계로 완전 착한 가격에 질러봤는데 진짜 좋네요^^ 확실하게  만듬새나 품질이  멋지고 훌륭해서, 저렴이들과는 비교를 불허합니다~.OOO 버전으로 받아서 무선충전시 안전하게 딱 붙어 충전이 잘되니 만족스럽습니다. 제조일자는 21년/12월로 얼마전 제조된 따끈따끈한 제품이라서 더 맘에 들어요~",긍정,5
코드리스 이어폰이라 운동할 때 거추장스럽지 않아서 너무 좋아요.  한 번 충전하면 오래 쓰는 것 같아 배터리 성능도 맘에 들어요.,긍정,5
품질 넘 만족스럽습니다. 정품등록도 문제없이 잘되서 좋아요.  쿠폰적용해서 정말 싸게 잘샀어요. 강추합니다,긍정,5
쿠폰 신공을 써서 꽤 저렴하게 잘 산 것 같아요.  OOO은 선호하는 브랜드라 선물용으로 좋았어요.,긍정,5
할인을 많이 받아서 싸게 잘 구매했어요.음질이 정말 굿이에요^^,긍정,5
노이즈캔슬링은 너무 좋아서 거의 미친 수준이었어요~ 킹왕짱!!  재생버튼을 누르는 순간 음질이 정말 환상의 세계로 빠진 느낌이었어요.,긍정,5
검색 잘 해서 착한 가격에 구매 잘 했어요.  사실 OOO이라 다른 말이 필요 없어요.,긍정,5
할인 쿠폰 잘 써서 적당한 가격에 잘 산 것 같아요.  케이스 뚜껑이 탁 감기는 느낌이 없어서 불량인지...의심스러워요.,무반응,5
노이즈캔슬링 기능이 너무 좋아서 외부 소리가 아예 안 들리니 안전이 걱정될 정도네요^^  저도 OOO 제품에 입덕했네요.,긍정,5
생각보다 저렴하게 구매해서 넘 좋았어요^^ 디자인은 말해뭐해~ 넘 이쁘고요 기능이 워낙 좋아 실용적이라 기다린 시간이 아깝지 않습니다!~,긍정,5
노캔 기능이 좋아서 아무데서나 사용해도 문제가 없어요~~ 그런데 배터리 시간이 좀 짧은게 흠이네요ㅠ,무반응,5
뚜껑과 본체가 찰칵 하고 잘 닫혀야 되는데 뭔가 어설프게 닫힙니다.. 음질에서도 1세대랑 별로 차이가 없어요 풍부한 느낌이 전혀 없네요,부정,5
배송이 좀 더뎌서 기다림이 길어 힘들었어요.  하지만 포장이 아주 안전하게 되어 와서 만족했습니다. 가격의 압박은 있었어요ㅠㅠ 무선이라 두 손의 자유로움 너무 편합니다,무반응,5
배송이 초특급이네요.  하루만에 도착했어요~^^  노트북이랑 같은 제조사라 그런지 휘리릭 블루투스 연결되니 쉽네요.   무엇보다 음질이 너무 대박 이여서 강추합니다.,긍정,5
정품 여부가 제일 걱정됐는데 받고 확인해보니 정품 맞네요^^ 다른곳보다 싸게 사서 아주 만족스럽습니다.,긍정,5
OOO 제품은 뭐 워낙 유명하니까 무슨 설명이 굳이 필요하겠습니까^^. 적립금 할인적용하니 가격이 부담없어지네요 ㅎㅎ 싸게 잘 샀어요.,긍정,5
최신형이라 더 좋은거같아요^^ 착용감도 귀에 잘 밀착되고 쏙들어가서 맘에 들구요. 두개째 사용중이지만 사운드가 정말 훌륭합니다.,긍정,5
